Loan_ID,Member_ID,Book_ID,Loan_Date,Due_Date,Return_Date,Fine_Amount
4524,563,658,2022-07-02,2022-07-26,2022-08-07,12
4525,619,5800,2023-07-01,2023-07-15,2023-07-24,9
4526,9845,2420,2023-09-11,2023-10-03,2023-10-12,9
4527,4131,9246,2022-01-28,2022-02-05,2022-02-11,6
4528,5163,584,2022-03-29,2022-04-18,2022-04-28,10
4529,8721,40,2022-06-21,2022-07-10,2022-07-12,2
4530,2718,9507,2023-12-28,2024-01-16,2024-01-30,14
4531,2201,6443,2022-12-16,2023-01-01,2023-01-14,13
4532,495,4608,2022-03-08,2022-03-15,2022-03-19,4
4533,3231,8719,2022-01-21,2022-02-18,2022-02-25,7
4534,6457,2903,2023-03-26,2023-04-14,2023-04-16,2
4535,5469,9925,2022-12-11,2022-12-30,2023-01-06,7
4536,2765,8071,2022-02-12,2022-03-11,2022-03-18,7
4537,6866,7558,2023-06-16,2023-07-13,2023-07-22,9
4538,1272,5944,2023-04-25,2023-05-22,2023-06-04,13
4539,1926,4713,2022-04-25,2022-05-16,2022-05-27,11
4540,3158,2540,2022-11-23,2022-12-19,2022-12-24,5
4541,8083,5938,2022-09-18,2022-10-06,2022-10-06,0
4542,8776,5394,2022-08-23,2022-09-20,2022-09-21,1
4543,6683,4862,2023-08-16,2023-09-07,2023-09-09,2
4544,9413,5449,2023-08-30,2023-09-20,2023-09-24,4
4545,6489,3125,2022-10-24,2022-11-02,2022-11-10,8
4546,520,1801,2022-08-29,2022-09-08,2022-09-21,13
4547,1838,2901,2022-12-09,2023-01-05,2023-01-10,5
4548,7038,987,2023-03-16,2023-04-12,2023-04-23,11
4549,2475,4435,2022-05-26,2022-06-07,2022-06-13,6
4550,7826,1634,2023-06-03,2023-06-10,2023-06-18,8
4551,9849,1254,2022-04-18,2022-04-26,2022-05-03,7
4552,1873,5682,2023-01-24,2023-02-14,2023-02-18,4
4553,5107,8467,2023-07-05,2023-08-02,2023-08-16,14
4554,6014,5462,2022-09-07,2022-09-19,2022-10-01,12
4555,5723,7215,2022-09-05,2022-09-15,2022-09-22,7
4556,4341,3702,2022-01-31,2022-02-13,2022-02-24,11
4557,7307,4990,2022-01-21,2022-02-19,2022-03-03,12
4558,7142,1098,2022-02-05,2022-02-22,2022-02-26,4
4559,9917,827,2023-03-30,2023-04-12,2023-04-24,12
4560,2466,1312,2022-10-29,2022-11-12,2022-11-24,12
4561,1421,3244,2023-10-01,2023-10-10,2023-10-19,9
4562,18,387,2022-06-12,2022-06-30,2022-07-05,5
4563,1042,9899,2022-08-18,2022-09-16,2022-09-19,3
4564,7487,2570,2022-07-03,2022-07-30,2022-08-13,14
4565,3281,7862,2023-01-27,2023-02-16,2023-02-27,11
4566,8599,7502,2022-05-16,2022-06-15,2022-06-24,9
4567,9911,9977,2022-09-30,2022-10-14,2022-10-24,10
4568,323,9107,2022-04-21,2022-05-20,2022-05-27,7
4569,6477,6526,2023-05-14,2023-06-01,2023-06-10,9
4570,8432,7756,2023-01-10,2023-02-03,2023-02-11,8
4571,5005,2722,2022-11-17,2022-12-16,2022-12-19,3
4572,5510,6675,2023-08-30,2023-09-18,2023-09-22,4
4573,5900,3505,2023-12-01,2023-12-20,2023-12-25,5
4574,5619,7044,2022-04-20,2022-05-02,2022-05-10,8
4575,4779,1427,2022-04-02,2022-04-19,2022-04-26,7
4576,6122,9810,2022-12-11,2022-12-29,2023-01-05,7
4577,8229,8086,2022-12-19,2023-01-09,2023-01-18,9
4578,2068,7984,2022-10-27,2022-11-18,2022-11-22,4
4579,3692,3590,2022-11-05,2022-11-17,2022-11-25,8
4580,5483,401,2022-04-06,2022-04-26,2022-05-04,8
4581,9418,7337,2022-11-21,2022-12-13,2022-12-18,5
4582,920,4021,2023-05-09,2023-05-27,2023-06-08,12
4583,2161,9314,2023-12-05,2023-12-12,2023-12-26,14
4584,2092,2364,2023-02-09,2023-03-09,2023-03-15,6
4585,1557,2527,2023-12-17,2024-01-15,2024-01-19,4
4586,422,5711,2023-01-11,2023-01-26,2023-02-09,14
4587,5255,9697,2022-08-21,2022-09-14,2022-09-17,3
4588,7179,4393,2022-01-04,2022-01-21,2022-01-28,7
4589,930,9025,2022-09-10,2022-10-09,2022-10-23,14
4590,8937,5197,2023-10-24,2023-11-11,2023-11-20,9
4591,2728,7543,2023-11-15,2023-12-14,2023-12-21,7
4592,4829,1065,2022-06-05,2022-07-02,2022-07-16,14
4593,4771,4690,2023-11-09,2023-12-08,2023-12-16,8
4594,7998,5990,2023-10-24,2023-11-14,2023-11-21,7
4595,2220,3966,2023-01-27,2023-02-10,2023-02-22,12
4596,4720,4178,2023-12-08,2023-12-25,2024-01-01,7
4597,2666,4832,2023-11-13,2023-11-27,2023-11-29,2
4598,6089,7369,2022-11-23,2022-12-04,2022-12-10,6
4599,5427,3684,2022-07-17,2022-08-02,2022-08-06,4
4600,7888,3024,2022-06-03,2022-07-03,2022-07-07,4
4601,3964,3166,2022-09-16,2022-10-09,2022-10-13,4
4602,7366,4535,2022-09-11,2022-10-02,2022-10-04,2
4603,6388,2221,2022-03-06,2022-03-29,2022-04-04,6
4604,1029,826,2022-10-23,2022-11-22,2022-12-02,10
4605,9184,7341,2022-05-07,2022-05-26,2022-06-02,7
4606,2365,9431,2023-04-06,2023-04-25,2023-05-09,14
4607,7633,2645,2022-06-14,2022-07-14,2022-07-27,13
4608,2711,4049,2022-02-27,2022-03-22,2022-03-27,5
4609,152,5679,2023-08-26,2023-09-09,2023-09-09,0
4610,5918,5931,2023-12-10,2024-01-03,2024-01-06,3
4611,8058,7980,2023-12-21,2024-01-13,2024-01-20,7
4612,5399,6593,2022-09-30,2022-10-30,2022-11-03,4
4613,6794,8786,2022-08-11,2022-09-09,2022-09-17,8
4614,8631,8873,2023-10-26,2023-11-15,2023-11-19,4
4615,3603,5067,2022-05-27,2022-06-09,2022-06-23,14
4616,9506,9238,2023-07-05,2023-07-16,2023-07-19,3
4617,1576,3606,2022-02-28,2022-03-16,2022-03-30,14
4618,4364,6884,2023-01-03,2023-01-11,2023-01-24,13
4619,8271,6752,2023-12-15,2023-12-31,2024-01-13,13
4620,9738,866,2023-07-28,2023-08-23,2023-09-04,12
4621,5471,8975,2022-10-05,2022-10-17,2022-10-24,7
4622,5019,7604,2022-04-10,2022-04-30,2022-05-04,4
4623,6954,7914,2023-10-20,2023-10-31,2023-10-31,0
4624,321,8825,2023-06-06,2023-06-17,2023-06-28,11
4625,3377,3845,2023-02-28,2023-03-20,2023-03-27,7
4626,2594,9484,2022-11-25,2022-12-12,2022-12-20,8
4627,1171,5326,2023-06-30,2023-07-13,2023-07-16,3
4628,2997,8462,2023-11-01,2023-11-11,2023-11-15,4
4629,261,2642,2022-09-02,2022-09-27,2022-10-09,12
4630,9080,6708,2022-04-15,2022-05-05,2022-05-07,2
4631,9478,2854,2022-08-09,2022-09-02,2022-09-03,1
4632,4974,622,2023-07-02,2023-07-20,2023-07-25,5
4633,4891,7630,2022-06-21,2022-07-05,2022-07-18,13
4634,2390,8140,2023-12-22,2024-01-09,2024-01-10,1
4635,1676,6355,2023-11-22,2023-12-22,2023-12-22,0
4636,3577,8132,2022-10-18,2022-10-27,2022-11-10,14
4637,9116,7363,2023-09-19,2023-09-29,2023-10-10,11
4638,9708,276,2022-11-21,2022-12-17,2022-12-27,10
4639,9587,2225,2023-06-08,2023-07-03,2023-07-04,1
4640,5875,5629,2023-02-07,2023-02-25,2023-03-04,7
4641,5484,2830,2022-07-28,2022-08-12,2022-08-23,11
4642,9239,1117,2023-03-07,2023-03-16,2023-03-27,11
4643,3486,4770,2022-04-25,2022-05-07,2022-05-16,9
4644,5797,9047,2023-01-26,2023-02-20,2023-02-22,2
4645,9960,7515,2023-06-27,2023-07-17,2023-07-17,0
4646,4807,5070,2022-03-31,2022-04-30,2022-05-14,14
4647,5684,457,2022-07-28,2022-08-17,2022-08-30,13
4648,2184,5221,2023-09-07,2023-09-19,2023-10-01,12
4649,6085,4865,2023-06-09,2023-06-30,2023-07-02,2
4650,5723,1059,2022-07-28,2022-08-21,2022-08-24,3
4651,2932,3990,2023-06-08,2023-06-23,2023-06-29,6
4652,5424,3364,2022-05-10,2022-06-05,2022-06-15,10
4653,9513,5676,2023-03-30,2023-04-26,2023-05-04,8
4654,1998,3290,2022-11-14,2022-12-10,2022-12-17,7
4655,1996,1872,2023-10-25,2023-11-22,2023-11-27,5
4656,6480,70,2022-10-30,2022-11-22,2022-11-26,4
4657,1267,9537,2023-03-31,2023-04-25,2023-04-27,2
4658,4847,9681,2022-12-27,2023-01-09,2023-01-23,14
4659,1545,7677,2023-06-16,2023-06-30,2023-07-10,10
4660,1711,7004,2023-09-28,2023-10-24,2023-10-27,3
4661,247,4666,2023-03-01,2023-03-15,2023-03-28,13
4662,3630,5778,2022-07-21,2022-07-28,2022-08-05,8
4663,5390,6600,2022-10-01,2022-10-12,2022-10-16,4
4664,1289,2778,2023-12-05,2023-12-29,2024-01-04,6
4665,1316,5572,2022-02-03,2022-02-12,2022-02-21,9
4666,3992,4761,2023-10-13,2023-11-07,2023-11-21,14
4667,368,3755,2022-08-16,2022-08-27,2022-09-08,12
4668,6301,5604,2022-04-30,2022-05-22,2022-05-28,6
4669,9947,6620,2022-03-07,2022-03-23,2022-03-25,2
4670,391,6247,2023-11-03,2023-11-16,2023-11-29,13
4671,4348,8007,2022-12-03,2022-12-30,2023-01-06,7
4672,6100,5825,2022-03-30,2022-04-17,2022-04-29,12
4673,312,4599,2022-07-15,2022-08-04,2022-08-06,2
4674,7760,5196,2023-08-24,2023-09-21,2023-09-23,2
4675,8394,7209,2022-01-09,2022-01-19,2022-01-20,1
4676,9711,6214,2022-02-24,2022-03-13,2022-03-24,11
4677,2157,1095,2023-01-17,2023-02-15,2023-02-21,6
4678,1584,6045,2023-11-13,2023-11-28,2023-12-09,11
4679,9383,2818,2022-05-21,2022-06-03,2022-06-17,14
4680,2340,8035,2023-03-09,2023-03-29,2023-04-11,13
4681,9738,2497,2023-05-25,2023-06-11,2023-06-12,1
4682,7325,1749,2022-07-22,2022-08-15,2022-08-23,8
4683,7734,6028,2023-07-15,2023-07-24,2023-08-07,14
4684,7577,2919,2022-11-23,2022-12-12,2022-12-23,11
4685,9885,656,2023-05-16,2023-05-31,2023-06-08,8
4686,3593,5504,2023-03-30,2023-04-22,2023-05-01,9
4687,4191,7793,2023-01-03,2023-01-10,2023-01-11,1
4688,7668,9004,2022-10-05,2022-10-14,2022-10-27,13
4689,4796,930,2023-06-10,2023-07-09,2023-07-21,12
4690,6433,1026,2022-05-05,2022-05-29,2022-06-06,8
4691,4724,3931,2022-08-24,2022-09-05,2022-09-10,5
4692,5884,7262,2022-11-01,2022-11-08,2022-11-15,7
4693,2882,3102,2023-08-27,2023-09-13,2023-09-17,4
4694,6934,4971,2022-05-20,2022-06-09,2022-06-20,11
4695,7507,275,2022-02-13,2022-03-10,2022-03-14,4
4696,6845,5458,2023-04-21,2023-05-10,2023-05-23,13
4697,9820,642,2023-02-27,2023-03-24,2023-03-30,6
4698,4127,5498,2023-08-20,2023-08-31,2023-09-14,14
4699,4254,9288,2022-04-06,2022-04-16,2022-04-17,1
4700,8087,3473,2023-05-27,2023-06-18,2023-06-20,2
4701,5985,1318,2023-08-13,2023-08-28,2023-08-28,0
4702,7070,496,2023-08-24,2023-09-13,2023-09-26,13
4703,5962,6810,2022-08-02,2022-08-16,2022-08-29,13
4704,5805,4732,2023-12-06,2023-12-16,2023-12-25,9
4705,8386,7834,2022-06-09,2022-06-20,2022-07-01,11
4706,2630,3494,2023-04-11,2023-04-25,2023-04-30,5
4707,2321,5565,2022-11-02,2022-11-28,2022-12-06,8
4708,9847,703,2023-02-14,2023-03-03,2023-03-13,10
4709,1270,9036,2023-01-27,2023-02-17,2023-02-23,6
4710,2017,4579,2023-11-18,2023-11-28,2023-12-09,11
4711,4141,4724,2023-11-25,2023-12-11,2023-12-22,11
4712,4369,8097,2022-07-22,2022-08-14,2022-08-19,5
4713,9361,8512,2023-09-28,2023-10-17,2023-10-22,5
4714,6919,1581,2022-03-28,2022-04-15,2022-04-21,6
4715,3597,4319,2023-03-28,2023-04-19,2023-04-19,0
4716,7983,6382,2023-08-14,2023-08-22,2023-09-03,12
4717,2792,7856,2022-05-30,2022-06-24,2022-06-25,1
4718,3077,9183,2022-02-17,2022-03-19,2022-03-30,11
4719,3591,140,2022-11-08,2022-11-30,2022-12-04,4
4720,5681,5654,2022-07-11,2022-07-20,2022-07-26,6
4721,6664,9885,2022-09-04,2022-10-03,2022-10-10,7
4722,1359,4517,2023-01-24,2023-02-14,2023-02-21,7
4723,9573,7633,2023-11-09,2023-11-21,2023-11-25,4
4724,1243,3165,2022-11-20,2022-11-27,2022-12-08,11
4725,9748,7808,2023-02-05,2023-02-22,2023-02-26,4
4726,1029,8678,2023-07-08,2023-08-04,2023-08-09,5
4727,9765,7411,2023-10-26,2023-11-24,2023-12-03,9
4728,2039,2524,2023-02-25,2023-03-22,2023-03-31,9
4729,3374,2104,2022-12-31,2023-01-19,2023-01-28,9
4730,9488,2161,2022-06-01,2022-07-01,2022-07-02,1
4731,539,1085,2023-04-29,2023-05-08,2023-05-19,11
4732,2396,8157,2023-11-05,2023-11-20,2023-12-01,11
4733,5246,8858,2022-07-27,2022-08-19,2022-08-30,11
4734,9298,5220,2023-06-16,2023-07-04,2023-07-17,13
4735,7369,9452,2023-08-04,2023-09-03,2023-09-15,12
4736,4624,7845,2022-05-27,2022-06-10,2022-06-11,1
4737,6237,3466,2022-04-11,2022-04-24,2022-04-25,1
4738,6152,1889,2022-10-14,2022-11-02,2022-11-11,9
4739,2582,6665,2022-07-06,2022-08-02,2022-08-04,2
4740,3282,9848,2023-08-01,2023-08-10,2023-08-19,9
4741,9067,6771,2023-05-14,2023-05-25,2023-06-01,7
4742,6835,156,2022-06-16,2022-07-03,2022-07-12,9
4743,1545,7361,2023-06-18,2023-07-18,2023-07-30,12
4744,1685,4795,2023-03-20,2023-04-05,2023-04-16,11
4745,5310,1771,2022-05-07,2022-06-05,2022-06-15,10
4746,879,1149,2023-04-02,2023-04-26,2023-04-28,2
4747,1769,6920,2022-12-22,2023-01-12,2023-01-13,1
4748,1631,4825,2022-09-21,2022-10-19,2022-10-30,11
4749,6508,9886,2023-06-30,2023-07-16,2023-07-23,7
4750,5680,2995,2022-07-21,2022-08-16,2022-08-21,5
4751,3696,3218,2022-02-01,2022-02-13,2022-02-24,11
4752,6415,9304,2023-06-29,2023-07-16,2023-07-24,8
4753,9944,5118,2023-01-24,2023-02-01,2023-02-06,5
4754,2575,7335,2023-10-30,2023-11-09,2023-11-16,7
4755,7662,3169,2023-06-09,2023-07-06,2023-07-14,8
4756,2570,1966,2023-02-13,2023-03-05,2023-03-06,1
4757,9881,4589,2022-08-08,2022-08-28,2022-09-04,7
4758,9437,1829,2022-05-13,2022-05-28,2022-05-31,3
4759,8877,3900,2023-11-18,2023-11-26,2023-12-02,6
4760,2077,6202,2023-09-27,2023-10-15,2023-10-22,7
4761,8599,8813,2022-11-15,2022-11-24,2022-11-28,4
4762,7564,5025,2023-02-24,2023-03-04,2023-03-10,6
4763,6653,602,2022-02-12,2022-03-04,2022-03-18,14
4764,9069,6964,2023-10-27,2023-11-04,2023-11-12,8
4765,3257,3230,2022-08-18,2022-08-26,2022-08-26,0
4766,6014,2803,2022-04-28,2022-05-11,2022-05-22,11
4767,920,7057,2022-05-08,2022-05-30,2022-06-06,7
4768,4120,4989,2023-08-11,2023-09-06,2023-09-10,4
4769,6724,4412,2022-12-20,2023-01-11,2023-01-19,8
4770,9716,3778,2022-08-10,2022-08-26,2022-09-09,14
4771,9592,1830,2022-10-14,2022-10-25,2022-11-07,13
4772,3532,4256,2023-05-04,2023-05-22,2023-06-01,10
4773,1903,9074,2022-09-12,2022-09-22,2022-09-22,0
4774,7291,8711,2023-10-28,2023-11-18,2023-11-26,8
4775,7841,1642,2022-03-30,2022-04-23,2022-04-29,6
4776,9256,1355,2022-09-24,2022-10-12,2022-10-22,10
4777,9716,6011,2023-08-16,2023-08-28,2023-09-11,14
4778,1701,141,2022-09-26,2022-10-12,2022-10-13,1
4779,156,6450,2022-09-24,2022-10-19,2022-11-01,13
4780,2924,8642,2022-01-10,2022-01-28,2022-02-10,13
4781,7227,8097,2023-12-15,2024-01-07,2024-01-08,1
4782,4465,4412,2022-06-06,2022-06-14,2022-06-24,10
4783,3213,6291,2023-02-10,2023-02-24,2023-03-04,8
4784,1916,166,2022-07-16,2022-08-03,2022-08-05,2
4785,1022,2384,2023-09-26,2023-10-11,2023-10-20,9
4786,9593,4305,2022-11-12,2022-11-19,2022-11-27,8
4787,5907,7026,2022-03-04,2022-03-30,2022-04-10,11
4788,7939,1898,2022-11-25,2022-12-07,2022-12-21,14
4789,3126,8134,2023-07-23,2023-08-01,2023-08-09,8
4790,1678,239,2023-05-21,2023-06-12,2023-06-22,10
4791,5507,5900,2023-10-20,2023-10-27,2023-11-05,9
4792,5916,2773,2022-02-19,2022-03-11,2022-03-25,14
4793,6460,5971,2023-01-05,2023-01-13,2023-01-22,9
4794,893,1660,2023-04-14,2023-04-30,2023-05-12,12
4795,762,2269,2022-10-25,2022-11-06,2022-11-09,3
4796,8306,8435,2022-08-14,2022-09-07,2022-09-10,3
4797,8903,9018,2022-11-08,2022-12-01,2022-12-12,11
4798,5255,2225,2023-05-16,2023-06-12,2023-06-15,3
4799,5327,7777,2022-02-05,2022-02-14,2022-02-25,11
4800,2142,4137,2022-05-06,2022-05-16,2022-05-27,11
4801,5700,5136,2022-07-14,2022-07-25,2022-08-02,8
4802,6301,7605,2023-10-26,2023-11-03,2023-11-07,4
4803,1522,1658,2023-02-28,2023-03-20,2023-03-27,7
4804,5103,6540,2022-09-05,2022-09-27,2022-09-29,2
4805,856,3688,2023-06-10,2023-06-17,2023-06-21,4
4806,4417,2173,2022-09-02,2022-09-17,2022-09-21,4
4807,652,9729,2022-12-15,2023-01-14,2023-01-25,11
4808,3872,4339,2022-10-05,2022-10-28,2022-10-28,0
4809,8448,7257,2023-05-01,2023-05-21,2023-05-25,4
4810,9984,5495,2023-06-08,2023-06-25,2023-07-03,8
4811,8342,1636,2023-02-17,2023-03-05,2023-03-16,11
4812,6921,7812,2023-01-09,2023-02-02,2023-02-06,4
4813,3340,6822,2022-11-22,2022-12-17,2022-12-20,3
4814,8367,4396,2022-12-04,2022-12-28,2023-01-01,4
4815,7885,9346,2023-02-02,2023-02-27,2023-03-04,5
4816,8944,1029,2022-05-13,2022-06-09,2022-06-10,1
4817,905,7877,2023-03-03,2023-03-21,2023-03-23,2
4818,211,6441,2023-11-14,2023-11-28,2023-12-04,6
4819,2195,8916,2023-03-25,2023-04-02,2023-04-10,8
4820,6731,7773,2023-09-07,2023-09-20,2023-09-23,3
4821,4421,6570,2023-08-27,2023-09-17,2023-09-24,7
4822,8488,3154,2022-01-02,2022-01-09,2022-01-16,7
4823,8493,2323,2022-11-05,2022-11-25,2022-11-30,5
4824,8474,7341,2022-09-17,2022-10-03,2022-10-07,4
4825,1035,2577,2022-07-04,2022-07-29,2022-08-10,12
4826,2781,7482,2022-03-05,2022-03-25,2022-04-02,8
4827,1660,1818,2023-06-02,2023-06-28,2023-07-08,10
4828,8905,9454,2023-03-09,2023-03-18,2023-03-19,1
4829,4178,9935,2022-05-10,2022-05-17,2022-05-19,2
4830,7994,4256,2023-04-14,2023-04-26,2023-05-01,5
4831,2797,8357,2022-12-09,2022-12-20,2022-12-30,10
4832,9659,8106,2022-01-16,2022-02-08,2022-02-21,13
4833,2962,7165,2023-01-09,2023-01-22,2023-01-22,0
4834,729,3705,2022-11-12,2022-11-30,2022-12-01,1
4835,8979,5870,2023-01-06,2023-02-02,2023-02-03,1
4836,7987,5312,2023-05-31,2023-06-08,2023-06-12,4
4837,9511,8354,2022-10-17,2022-10-30,2022-11-10,11
4838,497,7274,2022-01-25,2022-02-24,2022-03-06,10
4839,9162,7461,2023-04-27,2023-05-25,2023-06-04,10
4840,4352,1784,2023-11-02,2023-11-11,2023-11-24,13
4841,8234,3778,2022-08-22,2022-09-16,2022-09-28,12
4842,7001,6046,2022-09-26,2022-10-18,2022-10-28,10
4843,4203,3637,2023-02-04,2023-03-01,2023-03-12,11
4844,9111,9306,2022-02-19,2022-03-04,2022-03-11,7
4845,5005,5957,2023-06-03,2023-06-22,2023-06-28,6
4846,2146,3588,2023-11-16,2023-12-02,2023-12-08,6
4847,5100,5751,2022-01-24,2022-02-03,2022-02-10,7
4848,3162,1645,2022-12-26,2023-01-14,2023-01-18,4
4849,3924,1985,2022-09-08,2022-10-03,2022-10-09,6
4850,17,2791,2022-01-11,2022-01-22,2022-02-01,10
4851,6925,7758,2023-01-14,2023-01-26,2023-02-02,7
4852,6577,6574,2022-05-23,2022-06-19,2022-07-02,13
4853,1725,1200,2023-01-30,2023-02-15,2023-02-21,6
4854,957,6707,2023-03-16,2023-03-23,2023-04-05,13
4855,1675,803,2022-08-30,2022-09-11,2022-09-25,14
4856,4036,5852,2022-06-27,2022-07-22,2022-07-24,2
4857,8617,4863,2023-05-07,2023-05-25,2023-06-05,11
4858,3367,2295,2022-06-16,2022-07-07,2022-07-10,3
4859,3906,9546,2023-06-27,2023-07-27,2023-08-04,8
4860,7287,7130,2022-10-04,2022-10-14,2022-10-28,14
4861,1222,6303,2022-08-29,2022-09-08,2022-09-12,4
4862,536,2499,2022-03-02,2022-03-29,2022-04-04,6
4863,6835,3120,2022-08-01,2022-08-29,2022-09-07,9
4864,7456,6461,2022-10-26,2022-11-17,2022-12-01,14
4865,1099,6664,2022-11-17,2022-12-13,2022-12-20,7
4866,9512,7704,2023-08-13,2023-09-07,2023-09-20,13
4867,417,9539,2023-08-03,2023-08-23,2023-08-27,4
4868,6475,2091,2023-04-02,2023-04-30,2023-05-12,12
4869,4177,1356,2022-04-20,2022-05-20,2022-05-21,1
4870,6541,7408,2023-01-02,2023-01-31,2023-02-09,9
4871,2525,96,2023-03-10,2023-03-23,2023-03-28,5
4872,7968,2513,2022-12-23,2023-01-14,2023-01-28,14
4873,1180,3124,2022-02-16,2022-03-15,2022-03-27,12
4874,8321,4503,2022-09-23,2022-10-05,2022-10-10,5
4875,5796,4768,2022-10-12,2022-10-28,2022-11-05,8
4876,324,3041,2023-06-09,2023-07-06,2023-07-07,1
4877,8110,5375,2022-06-19,2022-07-11,2022-07-23,12
4878,2338,8447,2022-12-02,2022-12-10,2022-12-19,9
4879,1542,3350,2023-06-20,2023-07-19,2023-07-30,11
4880,2154,6113,2022-11-28,2022-12-16,2022-12-23,7
4881,3346,9912,2022-01-02,2022-01-27,2022-01-30,3
4882,3609,6866,2022-04-02,2022-04-13,2022-04-23,10
4883,3925,9193,2023-03-21,2023-03-31,2023-04-05,5
4884,3837,8523,2023-09-02,2023-09-15,2023-09-17,2
4885,768,7684,2022-03-18,2022-04-11,2022-04-20,9
4886,2725,8097,2022-09-12,2022-10-02,2022-10-05,3
4887,6073,4021,2022-07-19,2022-08-15,2022-08-18,3
4888,154,1866,2023-02-19,2023-03-15,2023-03-24,9
4889,8944,2308,2022-08-20,2022-09-08,2022-09-19,11
4890,6430,2175,2022-12-29,2023-01-25,2023-01-26,1
4891,7148,9256,2022-01-15,2022-01-28,2022-02-03,6
4892,5437,9467,2023-07-05,2023-07-13,2023-07-19,6
4893,5048,7304,2022-05-08,2022-06-07,2022-06-17,10
4894,1256,9028,2022-11-26,2022-12-20,2022-12-26,6
4895,1925,3795,2023-03-15,2023-03-26,2023-03-30,4
4896,8787,2375,2023-06-06,2023-07-03,2023-07-16,13
4897,5402,6555,2022-03-13,2022-04-07,2022-04-09,2
4898,1960,7611,2022-10-29,2022-11-13,2022-11-17,4
4899,232,5499,2023-07-01,2023-07-16,2023-07-30,14
4900,4455,1525,2022-12-18,2023-01-08,2023-01-15,7
4901,8184,2153,2023-02-04,2023-02-14,2023-02-20,6
4902,9972,8557,2022-08-25,2022-09-04,2022-09-04,0
4903,5460,1837,2023-08-24,2023-09-07,2023-09-15,8
4904,7159,4887,2022-01-12,2022-01-28,2022-01-29,1
4905,972,8110,2023-12-27,2024-01-08,2024-01-15,7
4906,5281,424,2023-05-11,2023-06-03,2023-06-05,2
4907,7000,2081,2023-04-02,2023-04-29,2023-05-07,8
4908,1739,5735,2022-03-31,2022-04-09,2022-04-19,10
4909,2740,6779,2023-07-11,2023-08-02,2023-08-09,7
4910,456,9537,2023-10-01,2023-10-15,2023-10-27,12
4911,9229,9933,2022-09-01,2022-09-19,2022-09-27,8
4912,5024,7694,2023-05-20,2023-06-13,2023-06-24,11
4913,6886,1861,2022-07-19,2022-07-31,2022-08-04,4
4914,9810,3765,2022-03-13,2022-03-30,2022-04-01,2
4915,767,628,2022-06-05,2022-06-28,2022-07-07,9
4916,3368,6600,2022-03-14,2022-04-04,2022-04-15,11
4917,3101,4384,2023-06-04,2023-06-23,2023-06-24,1
4918,2534,2789,2022-11-12,2022-11-28,2022-11-29,1
4919,9085,8036,2022-11-26,2022-12-09,2022-12-14,5
4920,4960,7980,2023-05-30,2023-06-07,2023-06-13,6
4921,1917,6884,2022-04-30,2022-05-25,2022-06-08,14
4922,9034,3926,2023-10-15,2023-10-24,2023-10-31,7
4923,4988,2808,2023-10-09,2023-11-03,2023-11-12,9
4924,2043,3209,2022-12-16,2023-01-05,2023-01-11,6
4925,2278,7395,2022-07-02,2022-07-22,2022-07-29,7
4926,8184,1551,2023-11-21,2023-12-21,2024-01-04,14
4927,3182,2276,2023-02-21,2023-03-04,2023-03-09,5
4928,1134,5644,2022-12-13,2023-01-04,2023-01-09,5
4929,5181,5482,2023-05-17,2023-06-13,2023-06-17,4
4930,6331,5322,2023-04-01,2023-04-23,2023-05-07,14
4931,5384,7619,2023-05-29,2023-06-20,2023-06-20,0
4932,863,4647,2022-07-25,2022-08-17,2022-08-22,5
4933,2856,5109,2022-11-02,2022-11-21,2022-12-03,12
4934,228,6634,2023-12-14,2023-12-31,2024-01-14,14
4935,5858,1225,2023-02-08,2023-03-08,2023-03-14,6
4936,6594,5536,2022-02-23,2022-03-22,2022-03-22,0
4937,7802,260,2022-11-30,2022-12-15,2022-12-23,8
4938,9672,1081,2022-12-17,2023-01-02,2023-01-11,9
4939,3803,2660,2023-10-30,2023-11-15,2023-11-19,4
4940,8851,8730,2022-08-06,2022-08-21,2022-08-29,8
4941,83,55,2023-10-30,2023-11-06,2023-11-06,0
4942,7764,9409,2023-10-08,2023-10-28,2023-11-09,12
4943,2387,5101,2022-12-06,2022-12-23,2022-12-23,0
4944,231,4210,2023-04-17,2023-05-17,2023-05-23,6
4945,4348,9443,2023-05-20,2023-06-05,2023-06-10,5
4946,3942,4261,2023-03-07,2023-03-22,2023-03-22,0
4947,1821,4738,2022-07-12,2022-08-05,2022-08-12,7
4948,9751,8738,2022-05-13,2022-06-04,2022-06-04,0
4949,6578,7118,2023-07-07,2023-07-25,2023-07-30,5
4950,2746,8995,2023-07-26,2023-08-23,2023-08-28,5
4951,2833,7596,2022-09-02,2022-09-14,2022-09-21,7
4952,9170,3587,2023-06-24,2023-07-05,2023-07-17,12
4953,5443,7728,2023-03-25,2023-04-03,2023-04-15,12
4954,5735,3311,2023-02-16,2023-02-25,2023-03-02,5
4955,73,9992,2022-11-24,2022-12-09,2022-12-19,10
4956,8905,1093,2022-01-13,2022-02-03,2022-02-06,3
4957,9534,3307,2022-11-28,2022-12-07,2022-12-21,14
4958,2124,1991,2023-06-13,2023-06-20,2023-06-29,9
4959,919,3303,2022-03-03,2022-03-10,2022-03-14,4
4960,9964,5249,2022-04-03,2022-04-14,2022-04-24,10
4961,48,9150,2023-08-07,2023-08-26,2023-08-27,1
